Code,Country,Description,Rate
578754,,LandLine,0
578759,,LandLine,0
578760,,LandLine,0
578761,,LandLine,0
578762,,LandLine,0
578763,,LandLine,0
578765,,LandLine,0
578768,,LandLine,0
57877,,LandLine,0
57878,,LandLine,0
57879,,LandLine,0
57880,,LandLine,0
57883,,LandLine,0
57884,,LandLine,0
5788689,,LandLine,0
578878,,LandLine,0
5788790,,LandLine,0
5788791,,LandLine,0
5788797,,LandLine,0
57889,,LandLine,0
57893,,LandLine,0
269,,LandLine,0
2693,,Mobile,0
242,,LandLine,0
2420,,Mobile,0
24201,,Mobile,0
24204,,Mobile,0
24205,,Mobile,0
24206,,Mobile,0
2423,,Mobile,0
2424,,Mobile,0
2425,,Mobile,0
2427,,Mobile,0
682,,LandLine,0
506,,LandLine,0
5065,,Mobile,0
5066,,Mobile,0
5067,,Mobile,0
5068,,Mobile,0
385,,LandLine,0
3859,,Mobile,0
38591,,Mobile,0
38592,,Mobile,0
38595,,Mobile,0
385970,,Mobile,0
385977,,Mobile,0
38598,,Mobile,0
38599,,Mobile,0
53,,LandLine,0
535,,Mobile,0
5399,,LandLine,0
357,,LandLine,0
35712,,LandLine,0
357700,,LandLine,0
357777,,LandLine,0
35780,,LandLine,0
3579,,Mobile,0
35790,,LandLine,0
35795,,Mobile,0
35796,,Mobile,0
35797,,Mobile,0
35799,,Mobile,0
420,,LandLine,0
4202,,LandLine,0
4206,,Mobile,0
420601,,Mobile,0
420602,,Mobile,0
420604,,Mobile,0
420605,,Mobile,0
420606,,Mobile,0
420607,,Mobile,0
420608,,Mobile,0
4207,,Mobile,0
420702,,Mobile,0
42072,,Mobile,0
42073,,Mobile,0
42077,,Mobile,0
4208,,LandLine,0
42090,,LandLine,0
42091,,LandLine,0
42092,,LandLine,0
42093,,Mobile,0
42094,,LandLine,0
42096,,Mobile,0
420961,,Mobile,0
420962,,Mobile,0
420963,,Mobile,0
420964,,Mobile,0
420965,,Mobile,0
420966,,Mobile,0
420967,,Mobile,0
42097,,LandLine,0
42098,,LandLine,0
42099,,LandLine,0
243,,LandLine,0
24312,,LandLine,0
24380,,Mobile,0
24381,,Mobile,0
24382,,Mobile,0
24384,,Mobile,0
24385,,Mobile,0
24389,,Mobile,0
24397,,Mobile,0
24398,,Mobile,0
24399,,Mobile,0
45,,LandLine,0
452,,Mobile,0
45200,,Mobile,0
45201,,Mobile,0
45202,,Mobile,0
45203,,Mobile,0
45204,,Mobile,0
45205,,Mobile,0
45206,,Mobile,0
45207,,Mobile,0
45208,,Mobile,0
45209,,Mobile,0
4521,,Mobile,0
4522,,Mobile,0
45230,,Mobile,0
45231,,Mobile,0
45232,,Mobile,0
45233,,Mobile,0
45234,,Mobile,0
45235,,Mobile,0
45236,,Mobile,0
45237,,Mobile,0
45238,,Mobile,0
452390,,Mobile,0
452391,,Mobile,0
452392,,Mobile,0
452393,,Mobile,0
452394,,Mobile,0
452395,,Mobile,0
452396,,Mobile,0
452397,,Mobile,0
452398,,Mobile,0
452399,,Mobile,0
4524,,Mobile,0
4525,,Mobile,0
452596,,Mobile,0
4525988,,Mobile,0
4526,,Mobile,0
4527,,Mobile,0
4528,,Mobile,0
4529,,Mobile,0
4530,,Mobile,0
45301,,Mobile,0
45302,,Mobile,0
45303,,Mobile,0
45304,,Mobile,0
45305,,Mobile,0
45306,,Mobile,0
45307,,Mobile,0
45308,,Mobile,0
45309,,Mobile,0
4531,,Mobile,0
45318,,Mobile,0
45319,,Mobile,0
4540,,Mobile,0
45401,,Mobile,0
45402,,Mobile,0
45403,,Mobile,0
45404,,Mobile,0
45405,,Mobile,0
45406,,Mobile,0
45407,,Mobile,0
45408,,Mobile,0
45409,,Mobile,0
4541,,Mobile,0
4542,,Mobile,0
45420,,Mobile,0
45421,,Mobile,0
45422,,Mobile,0
45423,,Mobile,0
45424,,Mobile,0
45425,,Mobile,0
454260,,Mobile,0
454270,,Mobile,0
454275,,Mobile,0
454276,,Mobile,0
454277,,Mobile,0
454278,,Mobile,0
454279,,Mobile,0
454280,,Mobile,0
454281,,Mobile,0
454282,,Mobile,0
454284,,Mobile,0
454285,,Mobile,0
454286,,Mobile,0
454287,,Mobile,0
454288,,Mobile,0
454289,,Mobile,0
454293,,Mobile,0
454296,,Mobile,0
454297,,Mobile,0
454298,,Mobile,0
454299,,Mobile,0
4550,,Mobile,0
455060,,Mobile,0
455061,,Mobile,0
455063,,Mobile,0
455069,,Mobile,0
4551,,Mobile,0
45511,,Mobile,0
45512,,Mobile,0
45513,,Mobile,0
45514,,Mobile,0
45515,,Mobile,0
45516,,Mobile,0
45517,,Mobile,0
455180,,Mobile,0
455181,,Mobile,0
455182,,Mobile,0
455183,,Mobile,0
455184,,Mobile,0
455185,,Mobile,0
455186,,Mobile,0
455187,,Mobile,0
455188,,Mobile,0
455189,,Mobile,0
45519,,Mobile,0
4552,,Mobile,0
45521,,Mobile,0
455210,,Mobile,0
455211,,Mobile,0
455212,,Mobile,0
455221,,Mobile,0
455222,,Mobile,0
455223,,Mobile,0
455224,,Mobile,0
455225,,Mobile,0
455226,,Mobile,0
455227,,Mobile,0
455228,,Mobile,0
455229,,Mobile,0
45523,,Mobile,0
455230,,Mobile,0
455233,,Mobile,0
45524,,Mobile,0
455240,,Mobile,0
455242,,Mobile,0
455244,,Mobile,0
45525,,Mobile,0
455250,,Mobile,0
45526,,Mobile,0
45527,,Mobile,0
45528,,Mobile,0
45529,,Mobile,0
4553,,Mobile,0
45531,,Mobile,0
455319,,Mobile,0
45532,,Mobile,0
45533,,Mobile,0
455333,,Mobile,0
45534,,Mobile,0
455390,,Mobile,0
455391,,Mobile,0
455392,,Mobile,0
455393,,Mobile,0
455394,,Mobile,0
455395,,Mobile,0
455396,,Mobile,0
455397,,Mobile,0
455399,,Mobile,0
4560,,Mobile,0
45601,,Mobile,0
45602,,Mobile,0
45603,,Mobile,0
45604,,Mobile,0
456050,,Mobile,0
45606,,Mobile,0
45607,,Mobile,0
45608,,Mobile,0
456090,,Mobile,0
456091,,Mobile,0
456092,,Mobile,0
456093,,Mobile,0
456094,,Mobile,0
456095,,Mobile,0
456096,,Mobile,0
456097,,Mobile,0
456099,,Mobile,0
4561,,Mobile,0
45611,,Mobile,0
45612,,Mobile,0
45613,,Mobile,0
456140,,Mobile,0
456141,,Mobile,0
456142,,Mobile,0
456143,,Mobile,0
456144,,Mobile,0
456145,,Mobile,0
456146,,Mobile,0
456147,,Mobile,0
456148,,Mobile,0
456149,,Mobile,0
45615,,Mobile,0
45616,,Mobile,0
45617,,Mobile,0
45618,,Mobile,0
45619,,Mobile,0
4570,,LandLine,0
4571,,Mobile,0
45711,,Mobile,0
45712,,Mobile,0
45713,,Mobile,0
45714,,Mobile,0
45715,,Mobile,0
45716,,Mobile,0
457170,,Mobile,0
457171,,Mobile,0
457172,,Mobile,0
457173,,Mobile,0
457174,,Mobile,0
457175,,Mobile,0
457176,,Mobile,0
457177,,Mobile,0
457178,,Mobile,0
457179,,Mobile,0
45718,,Mobile,0
457190,,Mobile,0
457191,,Mobile,0
457192,,Mobile,0
457193,,Mobile,0
457194,,Mobile,0
457195,,Mobile,0
457199,,Mobile,0
4581,,Mobile,0
45811,,Mobile,0
45812,,Mobile,0
458130,,Mobile,0
458131,,Mobile,0
458132,,Mobile,0
458133,,Mobile,0
458134,,Mobile,0
458135,,Mobile,0
458136,,Mobile,0
458140,,Mobile,0
458141,,Mobile,0
458142,,Mobile,0
458143,,Mobile,0
458144,,Mobile,0
458145,,Mobile,0
45815,,Mobile,0
458160,,Mobile,0
458161,,Mobile,0
458162,,Mobile,0
458163,,Mobile,0
458164,,Mobile,0
458165,,Mobile,0
458166,,Mobile,0
458167,,Mobile,0
458168,,Mobile,0
458169,,Mobile,0
458170,,Mobile,0
458171,,Mobile,0
458172,,Mobile,0
458173,,Mobile,0
458174,,Mobile,0
458175,,Mobile,0
458176,,Mobile,0
458178,,Mobile,0
458179,,Mobile,0
458180,,Mobile,0
458181,,Mobile,0
458182,,Mobile,0
458183,,Mobile,0
458184,,Mobile,0
458185,,Mobile,0
458186,,Mobile,0
458187,,Mobile,0
458189,,Mobile,0
458190,,Mobile,0
458191,,Mobile,0
458192,,Mobile,0
458193,,Mobile,0
458194,,Mobile,0
458195,,Mobile,0
458196,,Mobile,0
458197,,Mobile,0
458198,,Mobile,0
4590,,LandLine,0
4591,,Mobile,0
459110,,Mobile,0
459111,,Mobile,0
459112,,Mobile,0
459113,,Mobile,0
459114,,Mobile,0
459119,,Mobile,0
459131,,Mobile,0
459132,,Mobile,0
459133,,Mobile,0
459134,,Mobile,0
459135,,Mobile,0
459136,,Mobile,0
459137,,Mobile,0
459138,,Mobile,0
459139,,Mobile,0
45914,,Mobile,0
459150,,Mobile,0
459151,,Mobile,0
45916,,Mobile,0
45917,,Mobile,0
459188,,Mobile,0
459190,,Mobile,0
459191,,Mobile,0
459194,,Mobile,0
459195,,Mobile,0
459196,,Mobile,0
459197,,Mobile,0
459198,,Mobile,0
459199,,Mobile,0
246,,LandLine,0
253,,LandLine,0
253776,,Mobile,0
253777,,Mobile,0
253778,,Mobile,0
1767,,LandLine,0
1767225,,Mobile,0
1767235,,Mobile,0
1767245,,Mobile,0
1767265,,Mobile,0
1767275,,Mobile,0
1767276,,Mobile,0
1767277,,Mobile,0
1767285,,Mobile,0
1767295,,Mobile,0
1767315,,Mobile,0
1767316,,Mobile,0
1767317,,Mobile,0
1767420,,Mobile,0
1767421,,Mobile,0
17674469,,LandLine,0
1767611,,Mobile,0
1767612,,Mobile,0
1767613,,Mobile,0
1767614,,Mobile,0
1767615,,Mobile,0
1767616,,Mobile,0
1767617,,Mobile,0
1809,,LandLine,0
1809200,,Mobile,0
1809201,,Mobile,0
1809202,,LandLine,0
1809203,,Mobile,0
1809204,,Mobile,0
1809205,,Mobile,0
1809206,,Mobile,0
1809207,,Mobile,0
1809208,,Mobile,0
1809209,,Mobile,0
1809210,,Mobile,0
1809212,,Mobile,0
1809213,,LandLine,0
1809214,,Mobile,0
1809215,,Mobile,0
1809216,,Mobile,0
1809217,,Mobile,0
1809218,,Mobile,0
1809219,,Mobile,0
1809220,,LandLine,0
1809221,,LandLine,0
18092220,,LandLine,0
18092221,,LandLine,0
18092222,,LandLine,0
18092223,,Mobile,0
18092224,,Mobile,0
18092225,,Mobile,0
18092226,,LandLine,0
18092227,,LandLine,0
18092228,,LandLine,0
180922291,,LandLine,0
1809223,,Mobile,0
1809224,,Mobile,0
1809225,,Mobile,0
1809227,,LandLine,0
1809228,,Mobile,0
1809229,,Mobile,0
1809230,,Mobile,0
1809231,,LandLine,0
1809232,,Mobile,0
1809234,,LandLine,0
1809235,,Mobile,0
1809236,,LandLine,0
1809237,,LandLine,0
1809238,,LandLine,0
1809239,,LandLine,0
18092403,,LandLine,0
180924093,,LandLine,0
180924300,,LandLine,0
180924301,,LandLine,0
180924302,,LandLine,0
180924305,,LandLine,0
180924306,,LandLine,0
180924307,,LandLine,0
18092433,,LandLine,0
180924350,,LandLine,0
180924351,,LandLine,0
180924352,,LandLine,0
180924353,,LandLine,0
180924354,,LandLine,0
180924355,,LandLine,0
180924356,,LandLine,0
18092438,,LandLine,0
1809245,,LandLine,0
18092480,,Mobile,0
18092482,,Mobile,0
18092484,,Mobile,0
18092485,,Mobile,0
18092486,,Mobile,0
18092487,,Mobile,0
18092488,,Mobile,0
1809249,,Mobile,0
1809250,,Mobile,0
1809251,,Mobile,0
1809252,,Mobile,0
1809253,,Mobile,0
1809254,,Mobile,0
18092550,,LandLine,0
18092551,,LandLine,0
18092552,,LandLine,0
18092553,,LandLine,0
18092554,,LandLine,0
18092555,,LandLine,0
18092556,,LandLine,0
18092557,,LandLine,0
18092558,,LandLine,0
180925590,,LandLine,0
180925591,,LandLine,0
180925592,,LandLine,0
180925593,,LandLine,0
180925594,,LandLine,0
180925595,,LandLine,0
180925596,,LandLine,0
180925597,,LandLine,0
180925598,,LandLine,0
1809256,,Mobile,0
1809257,,Mobile,0
1809258,,Mobile,0
1809259,,Mobile,0
1809260,,Mobile,0
1809262,,LandLine,0
18092630,,LandLine,0
18092631,,LandLine,0
18092632,,LandLine,0
18092633,,LandLine,0
18092634,,LandLine,0
18092635,,LandLine,0
18092636,,LandLine,0
18092637,,LandLine,0
1809264,,Mobile,0
18092651,,Mobile,0
18092652,,Mobile,0
18092653,,Mobile,0
18092654,,Mobile,0
18092655,,Mobile,0
18092656,,Mobile,0
18092657,,Mobile,0
18092658,,Mobile,0
18092659,,Mobile,0
1809266,,Mobile,0
1809267,,Mobile,0
1809268,,Mobile,0
1809269,,Mobile,0
1809270,,Mobile,0
1809271,,Mobile,0
1809272,,Mobile,0
1809273,,LandLine,0
1809274,,LandLine,0
1809280,,Mobile,0
1809281,,Mobile,0
1809282,,Mobile,0
1809283,,Mobile,0
1809284,,Mobile,0
18092850,,LandLine,0
18092851,,LandLine,0
18092852,,LandLine,0
18092853,,LandLine,0
18092854,,LandLine,0
18092855,,LandLine,0
18092856,,LandLine,0
18092857,,LandLine,0
180928585,,LandLine,0
180928586,,LandLine,0
180928587,,LandLine,0
180928588,,LandLine,0
180928589,,LandLine,0
18092859,,LandLine,0
1809286,,LandLine,0
1809287,,LandLine,0
1809289,,LandLine,0
1809292,,Mobile,0
1809293,,Mobile,0
1809297,,Mobile,0
1809298,,Mobile,0
1809299,,Mobile,0
1809301,,Mobile,0
1809302,,Mobile,0
1809303,,Mobile,0
1809304,,Mobile,0
1809305,,Mobile,0
1809306,,Mobile,0
1809307,,Mobile,0
1809308,,Mobile,0
1809309,,Mobile,0
1809310,,Mobile,0
1809312,,LandLine,0
1809313,,Mobile,0
1809314,,LandLine,0
1809315,,Mobile,0
1809316,,Mobile,0
1809317,,Mobile,0
1809318,,Mobile,0
1809319,,Mobile,0
1809321,,Mobile,0
1809322,,Mobile,0
1809323,,Mobile,0
1809324,,Mobile,0
1809325,,Mobile,0
1809326,,Mobile,0
1809327,,Mobile,0
1809328,,LandLine,0
1809330,,Mobile,0
1809331,,LandLine,0
1809332,,LandLine,0
1809333,,LandLine,0
1809334,,LandLine,0
1809335,,LandLine,0
1809338,,LandLine,0
1809340,,Mobile,0
1809341,,Mobile,0
1809342,,Mobile,0
1809343,,Mobile,0
1809344,,Mobile,0
1809345,,Mobile,0
1809348,,Mobile,0
180935,,Mobile,0
1809360,,Mobile,0
1809361,,Mobile,0
18093620,,LandLine,0
18093621,,LandLine,0
18093622,,LandLine,0
18093623,,LandLine,0
18093624,,LandLine,0
18093625,,LandLine,0
18093626,,LandLine,0
18093627,,LandLine,0
180936280,,LandLine,0
180936281,,LandLine,0
180936282,,LandLine,0
180936283,,LandLine,0
180936284,,LandLine,0
180936285,,LandLine,0
180936286,,LandLine,0
180936287,,LandLine,0
180936288,,LandLine,0
18093630,,LandLine,0
18093631,,LandLine,0
18093632,,LandLine,0
18093633,,LandLine,0
18093634,,LandLine,0
18093635,,LandLine,0
18093636,,LandLine,0
18093637,,LandLine,0
18093638,,LandLine,0
1809364,,LandLine,0
1809366,,Mobile,0
1809368,,LandLine,0
1809370,,Mobile,0
1809371,,Mobile,0
1809372,,LandLine,0
180937304,,LandLine,0
180937305,,LandLine,0
180937306,,LandLine,0
180937307,,LandLine,0
180937308,,LandLine,0
180937309,,LandLine,0
18093731,,LandLine,0
18093732,,LandLine,0
18093733,,LandLine,0
18093734,,LandLine,0
18093735,,LandLine,0
18093736,,LandLine,0
18093737,,LandLine,0
180937380,,LandLine,0
180937381,,LandLine,0
180937382,,LandLine,0
180937383,,LandLine,0
180937384,,LandLine,0
1809374,,Mobile,0
1809375,,LandLine,0
1809376,,Mobile,0
1809377,,Mobile,0
1809378,,LandLine,0
1809379,,LandLine,0
1809381,,LandLine,0
1809383,,Mobile,0
1809384,,LandLine,0
1809385,,LandLine,0
18093850,,LandLine,0
18093851,,LandLine,0
18093852,,LandLine,0
180938530,,LandLine,0
18093854,,LandLine,0
18093855,,LandLine,0
18093856,,LandLine,0
18093857,,LandLine,0
18093858,,LandLine,0
18093859,,LandLine,0
1809386,,Mobile,0
1809387,,Mobile,0
1809388,,LandLine,0
1809389,,Mobile,0
180939,,Mobile,0
1809401,,Mobile,0
1809402,,Mobile,0
1809403,,Mobile,0
1809404,,Mobile,0
1809405,,Mobile,0
1809406,,Mobile,0
1809407,,Mobile,0
1809408,,Mobile,0
1809409,,Mobile,0
1809410,,Mobile,0
1809412,,LandLine,0
1809413,,Mobile,0
1809414,,LandLine,0
1809415,,Mobile,0
1809416,,Mobile,0
1809417,,Mobile,0
1809418,,Mobile,0
1809419,,Mobile,0
1809420,,Mobile,0
1809421,,Mobile,0
1809422,,LandLine,0
1809423,,Mobile,0
1809424,,Mobile,0
1809425,,Mobile,0
1809426,,Mobile,0
1809427,,Mobile,0
1809428,,Mobile,0
1809429,,Mobile,0
1809430,,Mobile,0
1809431,,Mobile,0
1809432,,Mobile,0
1809433,,Mobile,0
1809434,,Mobile,0
1809435,,LandLine,0
1809436,,Mobile,0
1809437,,Mobile,0
1809438,,Mobile,0
1809439,,Mobile,0
180944,,Mobile,0
1809450,,LandLine,0
1809451,,Mobile,0
1809452,,Mobile,0
1809453,,Mobile,0
1809454,,Mobile,0
1809456,,Mobile,0
1809457,,Mobile,0
1809458,,Mobile,0
1809459,,Mobile,0
1809460,,Mobile,0
1809461,,Mobile,0
1809462,,Mobile,0
1809463,,Mobile,0
1809464,,Mobile,0
1809465,,Mobile,0
1809467,,Mobile,0
1809470,,Mobile,0
18094700,,LandLine,0
18094701,,Mobile,0
18094702,,Mobile,0
18094703,,Mobile,0
18094704,,Mobile,0
18094705,,Mobile,0
18094706,,Mobile,0
18094707,,Mobile,0
18094708,,Mobile,0
18094709,,LandLine,0
1809472,,LandLine,0
1809473,,LandLine,0
1809474,,Mobile,0
1809475,,LandLine,0
18094760,,LandLine,0
18094761,,LandLine,0
18094762,,LandLine,0
180947630,,LandLine,0
180947631,,LandLine,0
180947632,,LandLine,0
180947633,,LandLine,0
180947634,,LandLine,0
180947635,,LandLine,0
180947636,,LandLine,0
180947637,,LandLine,0
180947638,,LandLine,0
18094764,,LandLine,0
18094765,,LandLine,0
18094766,,LandLine,0
18094767,,LandLine,0
18094768,,LandLine,0
18094769,,LandLine,0
1809477,,Mobile,0
1809478,,Mobile,0
1809479,,Mobile,0
1809480,,Mobile,0
1809481,,Mobile,0
1809482,,LandLine,0
1809483,,LandLine,0
1809484,,Mobile,0
1809485,,Mobile,0
1809486,,Mobile,0
1809487,,LandLine,0
1809488,,Mobile,0
180949,,Mobile,0
1809501,,Mobile,0
1809502,,Mobile,0
1809503,,LandLine,0
1809504,,Mobile,0
1809505,,Mobile,0
1809506,,Mobile,0
1809507,,Mobile,0
1809508,,LandLine,0
1809509,,Mobile,0
1809510,,Mobile,0
1809512,,Mobile,0
1809513,,Mobile,0
1809514,,Mobile,0
18095150,,Mobile,0
180951569,,Mobile,0
18095157,,Mobile,0
18095158,,Mobile,0
18095159,,Mobile,0
1809516,,Mobile,0
1809517,,Mobile,0
1809518,,LandLine,0
1809519,,Mobile,0
1809520,,Mobile,0
18095234,,LandLine,0
18095235,,LandLine,0
18095236,,LandLine,0
18095237,,LandLine,0
180952390,,LandLine,0
180952392,,LandLine,0
180952393,,LandLine,0
180952394,,LandLine,0
180952395,,LandLine,0
180952396,,LandLine,0
180952397,,LandLine,0
180952398,,LandLine,0
180952399,,LandLine,0
18095265,,LandLine,0
180952690,,LandLine,0
1809530,,LandLine,0
1809531,,LandLine,0
1809532,,LandLine,0
1809533,,LandLine,0
1809534,,LandLine,0
1809535,,LandLine,0
1809536,,LandLine,0
1809537,,LandLine,0
18095384,,LandLine,0
18095385,,LandLine,0
18095386,,LandLine,0
18095387,,LandLine,0
18095388,,LandLine,0
18095389,,LandLine,0
18095390,,LandLine,0
18095394,,LandLine,0
18095395,,LandLine,0
18095396,,LandLine,0
18095397,,LandLine,0
18095398,,LandLine,0
180953990,,LandLine,0
1809540,,LandLine,0
1809541,,LandLine,0
18095420,,LandLine,0
18095421,,LandLine,0
18095422,,LandLine,0
18095423,,LandLine,0
18095424,,LandLine,0
18095425,,LandLine,0
18095426,,LandLine,0
18095427,,LandLine,0
18095428,,LandLine,0
180954290,,Mobile,0
180954291,,Mobile,0
180954292,,Mobile,0
180954293,,Mobile,0
180954295,,Mobile,0
180954296,,Mobile,0
180954297,,Mobile,0
180954298,,Mobile,0
180954299,,LandLine,0
1809543,,Mobile,0
18095431,,LandLine,0
1809544,,LandLine,0
18095450,,Mobile,0
18095451,,Mobile,0
18095452,,LandLine,0
18095453,,LandLine,0
18095454,,Mobile,0
18095455,,LandLine,0
18095456,,Mobile,0
18095457,,LandLine,0
18095458,,LandLine,0
18095459,,Mobile,0
1809546,,Mobile,0
1809547,,LandLine,0
1809548,,LandLine,0
1809549,,LandLine,0
180955964,,LandLine,0
180955965,,LandLine,0
180955966,,LandLine,0
180955967,,LandLine,0
180955968,,LandLine,0
180955969,,LandLine,0
18095597,,LandLine,0
18095598,,LandLine,0
180955990,,LandLine,0
180955991,,LandLine,0
180956,,LandLine,0
1809590,,LandLine,0
18095910,,LandLine,0
18095911,,LandLine,0
18095912,,LandLine,0
18095913,,LandLine,0
18095914,,LandLine,0
18095915,,LandLine,0
18095916,,LandLine,0
18095917,,LandLine,0
18095918,,LandLine,0
180959190,,LandLine,0
180959191,,LandLine,0
1809592,,LandLine,0
1809593,,LandLine,0
1809594,,LandLine,0
1809595,,LandLine,0
1809596,,LandLine,0
1809597,,LandLine,0
18095980,,LandLine,0
18095981,,LandLine,0
18095982,,LandLine,0
18095983,,LandLine,0
18095984,,LandLine,0
18095985,,LandLine,0
18095986,,LandLine,0
18095987,,LandLine,0
18095988,,LandLine,0
180959890,,LandLine,0
180959891,,LandLine,0
180959892,,LandLine,0
180959893,,LandLine,0
180959894,,LandLine,0
180959895,,LandLine,0
180959896,,LandLine,0
180959897,,LandLine,0
18095990,,LandLine,0
18095991,,LandLine,0
18095992,,LandLine,0
18095993,,LandLine,0
18095994,,LandLine,0
18095995,,LandLine,0
18095996,,LandLine,0
18095997,,LandLine,0
18095998,,LandLine,0
180959990,,LandLine,0
180959991,,LandLine,0
180959992,,LandLine,0
180959993,,LandLine,0
180959994,,LandLine,0
180959995,,LandLine,0
180959996,,LandLine,0
180959997,,LandLine,0
1809601,,Mobile,0
1809602,,Mobile,0
1809603,,Mobile,0
1809604,,Mobile,0
1809605,,Mobile,0
1809606,,Mobile,0
1809607,,Mobile,0
1809608,,Mobile,0
1809609,,Mobile,0
1809610,,Mobile,0
1809613,,Mobile,0
1809614,,Mobile,0
1809615,,Mobile,0
1809616,,LandLine,0
1809617,,Mobile,0
1809618,,Mobile,0
1809619,,Mobile,0
1809620,,LandLine,0
1809621,,LandLine,0
1809622,,LandLine,0
1809623,,LandLine,0
1809624,,Mobile,0
1809627,,Mobile,0
1809628,,Mobile,0
1809629,,Mobile,0
1809630,,Mobile,0
1809631,,Mobile,0
1809632,,Mobile,0
18096330,,LandLine,0
18096331,,LandLine,0
18096332,,LandLine,0
18096333,,LandLine,0
18096334,,LandLine,0
180963352,,LandLine,0
180963353,,LandLine,0
180963354,,LandLine,0
180963355,,LandLine,0
180963356,,LandLine,0
180963357,,LandLine,0
180963358,,LandLine,0
180963359,,LandLine,0
18096336,,LandLine,0
18096337,,LandLine,0
18096338,,LandLine,0
18096339,,LandLine,0
1809634,,Mobile,0
1809635,,Mobile,0
1809636,,LandLine,0
1809637,,Mobile,0
1809638,,LandLine,0
1809639,,Mobile,0
180964,,Mobile,0
1809650,,Mobile,0
1809651,,Mobile,0
1809652,,Mobile,0
1809653,,Mobile,0
1809654,,Mobile,0
1809655,,LandLine,0
1809656,,Mobile,0
1809657,,Mobile,0
1809658,,Mobile,0
1809659,,Mobile,0
180966,,Mobile,0
1809670,,Mobile,0
1809671,,Mobile,0
1809672,,Mobile,0
1809673,,Mobile,0
1809674,,Mobile,0
1809675,,Mobile,0
1809676,,Mobile,0
1809677,,Mobile,0
1809678,,Mobile,0
1809681,,LandLine,0
1809682,,LandLine,0
1809683,,LandLine,0
1809684,,LandLine,0
1809685,,LandLine,0
1809686,,LandLine,0
1809687,,LandLine,0
1809688,,LandLine,0
1809689,,LandLine,0
18096921,,LandLine,0
180969220,,LandLine,0
180969221,,LandLine,0
1809693,,Mobile,0
1809694,,Mobile,0
1809695,,LandLine,0
1809696,,Mobile,0
1809697,,Mobile,0
1809698,,Mobile,0
1809699,,LandLine,0
1809700,,LandLine,0
1809701,,LandLine,0
1809702,,Mobile,0
1809703,,Mobile,0
1809704,,Mobile,0
1809705,,Mobile,0
1809706,,Mobile,0
1809707,,Mobile,0
1809708,,Mobile,0
1809709,,Mobile,0
1809710,,Mobile,0
1809711,,Mobile,0
1809712,,Mobile,0
1809713,,Mobile,0
1809714,,Mobile,0
1809715,,Mobile,0
1809716,,Mobile,0
1809717,,Mobile,0
1809718,,Mobile,0
1809719,,Mobile,0
1809720,,Mobile,0
1809721,,Mobile,0
1809722,,Mobile,0
1809723,,Mobile,0
180972607,,LandLine,0
180972608,,LandLine,0
180972609,,LandLine,0
18097261,,LandLine,0
18097262,,LandLine,0
18097263,,LandLine,0
18097264,,LandLine,0
18097265,,LandLine,0
18097266,,LandLine,0
180972670,,LandLine,0
180972671,,LandLine,0
180972672,,LandLine,0
180972673,,LandLine,0
180972674,,LandLine,0
180972675,,LandLine,0
18097268,,LandLine,0
1809727,,Mobile,0
1809728,,LandLine,0
1809729,,Mobile,0
1809730,,LandLine,0
18097310,,LandLine,0
18097311,,LandLine,0
18097312,,LandLine,0
18097313,,LandLine,0
18097314,,LandLine,0
18097315,,LandLine,0
18097316,,LandLine,0
18097317,,LandLine,0
180973180,,LandLine,0
180973181,,LandLine,0
180973182,,LandLine,0
180973183,,LandLine,0
180973184,,LandLine,0
180973185,,LandLine,0
180973186,,LandLine,0
1809732,,LandLine,0
18097350,,LandLine,0
18097351,,LandLine,0
18097352,,LandLine,0
18097353,,LandLine,0
18097354,,LandLine,0
18097355,,LandLine,0
18097356,,LandLine,0
18097357,,LandLine,0
180973580,,LandLine,0
180973581,,LandLine,0
180973582,,LandLine,0
180973583,,LandLine,0
180973584,,LandLine,0
180973585,,LandLine,0
18097381,,LandLine,0
18097382,,LandLine,0
18097383,,LandLine,0
18097384,,LandLine,0
18097385,,LandLine,0
18097386,,LandLine,0
18097387,,LandLine,0
180973880,,LandLine,0
18097400,,LandLine,0
18097401,,LandLine,0
18097402,,LandLine,0
18097403,,LandLine,0
18097404,,LandLine,0
18097405,,LandLine,0
18097406,,LandLine,0
18097407,,LandLine,0
18097408,,LandLine,0
180974090,,LandLine,0
180974091,,LandLine,0
180974092,,LandLine,0
180974093,,LandLine,0
180974094,,LandLine,0
180974095,,LandLine,0
18097410,,LandLine,0
18097411,,LandLine,0
18097412,,LandLine,0
18097413,,LandLine,0
18097414,,LandLine,0
18097415,,LandLine,0
18097416,,LandLine,0
18097417,,LandLine,0
180974180,,LandLine,0
180974181,,LandLine,0
180974182,,LandLine,0
180974183,,LandLine,0
180974184,,LandLine,0
180974185,,LandLine,0
180974186,,LandLine,0
180974187,,LandLine,0
180974188,,LandLine,0
1809742,,Mobile,0
1809743,,Mobile,0
1809745,,LandLine,0
1809747,,Mobile,0
18097480,,LandLine,0
18097481,,LandLine,0
18097482,,LandLine,0
18097483,,LandLine,0
18097484,,LandLine,0
18097485,,LandLine,0
18097486,,LandLine,0
18097487,,LandLine,0
18097488,,LandLine,0
180974890,,LandLine,0
1809749,,Mobile,0
1809750,,Mobile,0
1809751,,Mobile,0
1809752,,Mobile,0
1809753,,Mobile,0
1809754,,Mobile,0
1809756,,Mobile,0
